long,lat,smp,calle_nombre,calle_altura,tipo1_16,tipo2_16,pisos_16,nombre,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.498335152433,-34.6324801119162,077-011-002,MORON,4936,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407EOH
-58.4993492382057,-34.6317715721609,077-012-002,"JUSTO, JUAN B. AV.",7828,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407FBQ
-58.4996058704477,-34.6318146619529,077-012-003A,"JUSTO, JUAN B. AV.",7832,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407FBQ
-58.4909530928476,-34.6316242051094,077-052-033A,GOMEZ DE FONSECA,452,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407ATH
-58.4915642169138,-34.6300389465652,077-055-005C,MORON,4434,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407ENX
-58.4875697336434,-34.6304948797941,077-070-023A,AVELLANEDA,4245,GA,GARAGE,2,,VELEZ SARSFIELD,10.0,1407,C1407EJJ
-58.4896324580696,-34.6291808186152,077-072-013F,GOYA,655,GA,GARAGE,2,,VELEZ SARSFIELD,10.0,1407,C1407AQK
-58.4835300141192,-34.6339011503338,077-074-005E,RIVADAVIA AV.,8511,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407DYH
-58.4839870977589,-34.6337009981535,077-074-008,YERBAL,4070,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407EAP
-58.4832151675702,-34.6338354014291,077-074-015A,MERCEDES,50,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407AGB
-58.4864320023426,-34.6333395886156,077-059-031,GOYA,136,GA,GARAGE,2,,VELEZ SARSFIELD,10.0,1407,C1407AQB
-58.4857172620777,-34.6319446625931,077-068-019B,GUALEGUAYCHU,254,GA,GARAGE,2,,VELEZ SARSFIELD,10.0,1157,C1157AEF
-58.4867208104262,-34.6309190054476,077-069-027A,SEGUROLA AV.,350,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407ANF
-58.4904672472302,-34.6362912764319,054-081-012,RIVADAVIA AV.,8982,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407DYY
-58.4904452855994,-34.6366067656559,054-081-018A,MORETO,48,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407IYB
-58.4818112574151,-34.6355731203287,054-135A-004,"FALCON, RAMON L.,CNEL.",3966,GA,GARAGE,2,,VELEZ SARSFIELD,10.0,1407,C1407GSN
-58.4823955606912,-34.6349903938798,054-136-016S,"FALCON, RAMON L.,CNEL.",3969,GA,GARAGE,2,,VELEZ SARSFIELD,10.0,1407,C1407GSM
-58.4876263930022,-34.6407709111503,054-082B-026A,"ALBERDI, JUAN BAUTISTA AV.",4381,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407GZK
-58.4874413683242,-34.6372472289383,054-084A-031,OLIVERA AV.,155,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407INB
-58.4886475632398,-34.6358686576921,054-085-008C,RIVADAVIA AV.,8866,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407DYX
-58.4888819691388,-34.6361825143313,054-085-015,"CARRERAS, SANTIAGO de las",38,GA,GARAGE,2,,VELEZ SARSFIELD,10.0,1407,C1407KTB
-58.4880172768907,-34.6361162663435,054-085-039,OLIVERA AV.,59,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407INA
-58.4839009369222,-34.639000707352,054-090-033A,"ALBERDI, JUAN BAUTISTA AV.",4133,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407GZI
-58.4848860876316,-34.6377257077429,054-091-032A,LACARRA,225,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407JQE
-58.4850068069387,-34.6363362739374,054-094-004B,"FALCON, RAMON L.,CNEL.",4140,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407GSR
-58.4844380051727,-34.6369573183946,054-094-017D,BOLANOS,171,GA,GARAGE,2,,VELEZ SARSFIELD,10.0,,
-58.484229462611,-34.6348526020575,054-121-009,RIVADAVIA AV.,8578,GA,GARAGE,1,,VELEZ SARSFIELD,10.0,1407,C1407DYU
-58.5141598413507,-34.6274842915853,091-064-037A,"HUGO, VICTOR",1342,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407BWZ
-58.5118535040075,-34.6311583065416,091-047-024A,"GARCIA, JUAN AGUSTIN",5747,GA,GARAGE,2,,VILLA LURO,10.0,1407,C1407FXW
-58.5078089093321,-34.6300130207241,091-088-023,MOLIERE,985,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407BTQ
-58.5061113942631,-34.6293743238653,091-103-010I,CAMARONES,5257,GA,GARAGE,2,,VILLA LURO,10.0,1407,C1407FNM
-58.5034811294382,-34.6307102818674,091-101-001,MURATURE,5109,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407FCM
-58.5042082442529,-34.6303271767652,091-101-010A,LOPE DE VEGA,960,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407BNV
-58.5047465111488,-34.6330669932693,091-071-039A,MOLIERE,642,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407BTL
-58.5060894972263,-34.6320509951839,091-072-042A,MOLIERE,768,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407BTN
-58.4994478203745,-34.6345862133828,077-003-020A,LOPE DE VEGA,335,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407BNC
-58.4998574716516,-34.6334048161702,077-004-019,LOPE DE VEGA,441,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407BND
-58.5024849230058,-34.6382815456943,060-118-004,RIVADAVIA AV.,9826,GA,GARAGE,3,,VILLA LURO,10.0,1407,C1407DZU
-58.5013059296704,-34.6386626529304,060-125-014E,"FALCON, RAMON L.,CNEL.",5265,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407GTM
-58.5030129406757,-34.6372089367917,095-052-007G,YERBAL,5450,GA,GARAGE,2,,VILLA LURO,10.0,1407,C1407EBR
-58.5002335450716,-34.6369846807904,095-059-005,YERBAL,5246,GA,GARAGE,2,,VILLA LURO,10.0,1407,C1407EBN
-58.5001387100723,-34.6357207898953,095-060B-017B,LOPE DE VEGA,248,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407BNO
-58.5076391053448,-34.6391463502769,060-077-003,RIVADAVIA AV.,10232,GA,GARAGE,1,,VILLA LURO,10.0,1408,C1408AAP
-58.5093763059605,-34.6386207476607,095-037-021,RIVADAVIA AV.,10331,GA,GARAGE,1,,VILLA LURO,10.0,1408,C1408AAD
-58.5083906152532,-34.6384616368434,095-038-012A,RIVADAVIA AV.,10281,GA,GARAGE,2,,VILLA LURO,10.0,1408,C1408AAC
-58.5058493861341,-34.6421769802808,060-062-036,CORVALAN,329,GA,GARAGE,1,,VILLA LURO,10.0,1408,C1408HQG
-58.5063651711808,-34.6404357120544,060-075-034,ARAUJO,223,GA,GARAGE,1,,VILLA LURO,10.0,1408,C1408HSE
-58.5032695696563,-34.6402732577347,060-095-017,GUARDIA NACIONAL,271,GA,GARAGE,2,,VILLA LURO,10.0,1408,C1408HWE
-58.5054178144206,-34.6388753823645,060-097-013C,BASUALDO,52,GA,GARAGE,1,,VILLA LURO,10.0,1408,C1408HUB
-58.5008318811543,-34.6449152458975,060-070-012,"CASTRO, EMILIO",5443,GA,GARAGE,1,,VILLA LURO,10.0,1440,C1440CLD
-58.5035078258192,-34.641685386381,060-084-002,ERCILLA,5348,GA,GARAGE,1,,VILLA LURO,10.0,1408,C1408IPF
-58.5022366085314,-34.6412698578401,060-094-015A,BASUALDO,356,GA,GARAGE,1,,VILLA LURO,10.0,1408,C1408HUH
-58.5024000221945,-34.6414951486344,060-094-016,BASUALDO,366,GA,GARAGE,1,,VILLA LURO,10.0,1408,C1408HUH
-58.4982108077584,-34.6401489544581,060-123-007,RAFAELA,5044,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407GVF
-58.496230420845,-34.6399144265436,060-129-044,DONIZETTI,223,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407IEE
-58.4928565286458,-34.6384606628066,054-028B-015,WHITE,150,GA,GARAGE,2,,VILLA LURO,10.0,1407,C1407IID
-58.4957844083196,-34.6388757448149,060-137-019A,DONIZETTI,140,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407IED
-58.4904580507221,-34.6405000279863,054-046-043,MORETO,337,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407IYG
-58.4957772982909,-34.6435207400607,060-107A-012A,"CASTRO, EMILIO",5030,GA,GARAGE,2,,VILLA LURO,10.0,1407,C1407GYQ
-58.4947194247204,-34.6441515141204,060-113-025,"ALBERDI, JUAN BAUTISTA AV.",4857,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407HAC
-58.4942139674865,-34.6436635783304,060-113-032A,HOMERO,591,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407IFK
-58.4928436939065,-34.6430456573354,060-119-004A,"CASTRO, EMILIO",4818,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407GYO
-58.4920603213826,-34.6422814761302,054-025-019A,WHITE,464,GA,GARAGE,1,,VILLA LURO,10.0,1407,C1407IIJ
-58.4986754434218,-34.6383174360308,060-135-028,"FALCON, RAMON L.,CNEL.",5055,GA,GARAGE,2,,VILLA LURO,10.0,1407,C1407GTI
-58.3945745866457,-34.6407303482685,024-070-003A,"CHUTRO, PEDRO,  Prof., Dr.",2420,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1284,C1284AAB
-58.3982090652734,-34.6312157756653,024-078-005,BRASIL,2440,GA,GARAGE,2,,PARQUE PATRICIOS,4.0,1260,C1260AAT
-58.3978643829681,-34.6315699143492,024-078-025C,MATHEU,1865,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1249,C1249AAM
-58.3937418017744,-34.6310965675451,024-097A-000,BRASIL,2150,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1260,C1260AAQ
-58.4017634416049,-34.6291077198353,024-058-006,"GARAY, JUAN DE AV.",2658,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1256,C1256AAV
-58.3990871695193,-34.6300961794415,024-079-010A,ALBERTI,1732,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1247,C1247AAL
-58.3990874921147,-34.630641062929,024-079-016,ALBERTI,1768,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1247,C1247AAL
-58.3990249139682,-34.630284355181,024-079-013A,ALBERTI,1754,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1247,C1247AAL
-58.3972460152034,-34.6301422733642,024-087-028,BRASIL,2361,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1260,C1260AAF
-58.3974546416118,-34.6286031954749,024-088-005,"GARAY, JUAN DE AV.",2340,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1256,C1256AAS
-58.4058048349557,-34.632305121366,024-016-017A,LA RIOJA,1836,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1244,C1244ABN
-58.405765812212,-34.6332429793101,024-016-026,LA RIOJA,1882,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1244,C1244ABN
-58.4054342732094,-34.6331947269294,024-016-031,BRASIL,2967,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1260,C1260AAL
-58.4045418309838,-34.6301172023105,024-033-025A,INCLAN,2869,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1258,C1258AAK
-58.4068723869769,-34.6333009936706,032-104-005A,GARRO,3050,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1243,C1243ACB
-58.4066350476842,-34.6314591981704,032-107-033,LA RIOJA,1771,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1244,C1244ABK
-58.4085768127772,-34.6336311586523,032-087-005,GARRO,3150,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1243,C1243ACD
-58.4092426932713,-34.6318561652098,032-090-019,24 DE NOVIEMBRE,1756,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1242,C1242AAL
-58.4009859138521,-34.6453205818265,026-002A-002B,"ALCORTA, AMANCIO AV.",2836,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1437,C1437HTQ
-58.4073421663151,-34.6344772159898,032-103-010,BRASIL,3082,GA,GARAGE,2,,PARQUE PATRICIOS,4.0,1260,C1260AAZ
-58.4066585984614,-34.6352201409847,032-102-005,"CASTILLO, CATULO",3042,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1261,C1261ACP
-58.4068923774673,-34.6365183996096,032-101-010C,RONDEAU,3066,GA,GARAGE,3,,PARQUE PATRICIOS,4.0,1262,C1262ABP
-58.4018297369494,-34.6359862130085,024-040-022A,"LUCA, ESTEBAN de",2272,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1246,C1246ABT
-58.3981361169439,-34.6366431023786,024-063-022,PATAGONES,2571,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1282,C1282ACC
-58.4005998105093,-34.6368786748302,024-039-030,LUNA,61,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1437,C1437FEC
-58.4023712108159,-34.6440916404159,024-003-041,ZAVALETA,619,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1437,C1437EYM
-58.4025762697164,-34.6434896543231,024-004-039,ZAVALETA,557,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1437,C1437EYK
-58.40405275819,-34.6374863419263,024-012-034A,ZAVALETA,43,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1437,C1437EYA
-58.405058594825,-34.6342311568355,024-015-025E,"CASTILLO, CATULO",2931,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1261,C1261ACM
-58.4034882727797,-34.6363024608103,024-028-021B,DEAN FUNES,2166,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1244,C1244AAT
-58.4040753119347,-34.6339175861128,024-030B-013,DEAN FUNES,1974,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1244,C1244AAP
-58.3986879097001,-34.6391653974186,024-049-032,LOS PATOS,2669,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1437,C1437JAA
-58.3991323070809,-34.6422815005015,024-035A-014K,MONTESQUIEU,478,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1437,C1437FCD
-58.4119743548798,-34.6457691015259,032-054-009,"PAZ, JOSE C.",3554,GA,GARAGE,1,,PARQUE PATRICIOS,4.0,1437,C1437IQN
-58.396162504672,-34.6334548302136,024-084-006Ñ,15 DE NOVIEMBRE DE 1889,2362,GA,GARAGE,3,,PARQUE PATRICIOS,4.0,1261,C1261AAL
-58.5024024414333,-34.6465479910978,060-045A-014,"SPIRO, SAMUEL, CAPITAN",5669,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440BYA
-58.503388890071,-34.6512517270398,074-137-004A,LARRAZABAL,1267,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440CUE
-58.5035644555197,-34.6510216265311,074-137-016A,ARTIGAS MANUEL de,6036,GA,GARAGE,2,,MATADEROS,9.0,1440,C1440BRT
-58.5086664771225,-34.6506443910203,074-122-030A,MURGUIONDO,1244,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440CND
-58.5058115622307,-34.6480092997607,060-004-014B,LARRAZABAL,936,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440CUO
-58.5063679446073,-34.6542448854728,074-101-003,"LEGUIZAMON, MARTINIANO",1663,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440DYI
-58.5124323750891,-34.6525811343184,074-087-024,"DE LA TORRE, LISANDRO",1350,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440ECO
-58.5078788473348,-34.6556097500209,074-083-019,"ALBERDI, JUAN BAUTISTA AV.",6469,GA,GARAGE,1,TAPALAQUE,MATADEROS,9.0,1440,C1440ABC
-58.5174781286049,-34.6573788082099,074-027B-012,MONTIEL,1762,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440EVF
-58.5130584562758,-34.6614097365232,076-043-025,MONTIEL,2173,GA,GARAGE,2,,MATADEROS,9.0,1440,C1440EVM
-58.5137110296483,-34.6601434689388,076-056-025,"ALBERDI, JUAN BAUTISTA AV.",7186,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440ABW
-58.5128634349284,-34.6632351732346,076-029-036,"SUAREZ, JOSE LEON",2273,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440EYO
-58.5106358269698,-34.6587516413786,076-097-012A,ANDALGALA,1934,GA,GARAGE,3,,MATADEROS,9.0,1440,C1440ENN
-58.5096809805085,-34.6577154041609,076-111-003,"ALBERDI, JUAN BAUTISTA AV.",6740,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440ABS
-58.5094307282326,-34.6576961203916,076-111-034,CANADA DE GOMEZ,1929,GA,GARAGE,1,,MATADEROS,9.0,,
-58.4964977278976,-34.6494701820439,062-080-035A,CORVALAN,1165,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440DIM
-58.5048211140164,-34.6594476262718,076-133-003C,"RODO, JOSE E.",6532,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440AKL
-58.5059182114889,-34.6665280943687,076-051-032C,MONTIEL,2664,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440EVX
-58.5053596835463,-34.6627461101487,076-093-041,COSQUIN,2327,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440ELS
-58.5076672554134,-34.6684312683289,076-013B-026,SALADILLO,2693,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440FGA
-58.5115771751482,-34.6661476678736,076-015-019,"PAZ, GRAL. AV.",13154,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440FJX
-58.5095838009802,-34.6659257345513,076-026-005A,DIRECTORIO AV.,7340,GA,GARAGE,2,,MATADEROS,9.0,1440,C1440ATZ
-58.4996561717374,-34.6659696314436,076-101-028A,CANADA DE GOMEZ,2755,GA,GARAGE,1,,MATADEROS,9.0,,
-58.5023973509407,-34.6707165028381,076-033-015A,"LAFERRERE, GREGORIO de",7277,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440BJE
-58.5057780887048,-34.6680261299524,076-036-005C,DE LOS CORRALES AV.,7270,GA,GARAGE,2,,MATADEROS,9.0,1440,C1440BBV
-58.4899673081648,-34.6636079958361,076-165-009A,MONTE,5956,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440BLV
-58.4954490771404,-34.6554020380533,062-020-030A,FONROUGE,1857,GA,GARAGE,2,,MATADEROS,9.0,1440,C1440CYU
-58.4949266321449,-34.6576194936487,062-006-007,REMEDIOS,5760,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440AXT
-58.4987251947647,-34.6531256616136,062-023B-003,LARRAYA,1554,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440CWB
-58.4959186950446,-34.6529384867126,062-050-018,POLA,1584,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440DAR
-58.4949557805031,-34.6518873625803,062-064-030A,ALBARINO,1469,GA,GARAGE,1,,MATADEROS,9.0,,
-58.4917874574836,-34.6519615868292,062-090-001F,DIRECTORIO AV.,5142,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440ASQ
-58.4917935825919,-34.6522178228509,062-090-002G,DIRECTORIO AV.,5160,GA,GARAGE,2,,MATADEROS,9.0,1440,C1440ASQ
-58.4901638892073,-34.6505702128595,062-119-002A,DIRECTORIO AV.,4918,GA,GARAGE,2,,MATADEROS,9.0,1440,C1440ASO
-58.4878578506599,-34.6600511155925,062-028-035,POLA,2353,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440DBG
-58.4851418459373,-34.6537459873972,062-129-013A,GUARDIA NACIONAL,1828,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440DUD
-58.5005395615874,-34.6519451361355,062-024-006G,BRAGADO,5750,GA,CERRADO,1,,MATADEROS,9.0,1440,C1440ACR
-58.501054540677,-34.6515090537539,062-025-023B,BRAGADO,5753,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440ACQ
-58.5009553391031,-34.6529300226646,076-182-008A,LARRAZABAL,1455,GA,GARAGE,2,,MATADEROS,9.0,1440,C1440CUG
-58.5007118725485,-34.6533111696709,076-182-046,TAPALQUE,5835,GA,GARAGE,1,,MATADEROS,9.0,1440,C1440AES
-58.4685926801267,-34.6843804577713,082-073D-009,"DIAZ, ANA",5880,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439CRR
-58.4750448714166,-34.6625116155507,064-076-005A,"ALVAREZ, CRISOSTOMO",4660,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439AWH
-58.4839526928908,-34.6618175820173,064-035-007B,"PERON, EVA AV.",5526,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439BST
-58.4817578630007,-34.6602070969043,064-062-010,CORVALAN,2414,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439EWB
-58.4718482134028,-34.6666332756725,066-073-007A,CASTANARES AV.,4770,GA,GARAGE,2,,VILLA LUGANO,8.0,,
-58.4705907925602,-34.6665582607299,066-082-018,BASUALDO,3186,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439FDR
-58.4699627619561,-34.6656163489146,066-090-014,GUARDIA NACIONAL,3170,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439FGR
-58.4705986373558,-34.6671232468283,066-072-003,ZELARRAYAN,4722,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439AGF
-58.4700907482771,-34.6676725216234,066-072-026,BASUALDO,3271,GA,GARAGE,2,,VILLA LUGANO,8.0,1439,C1439FDS
-58.4714003025535,-34.6752950519555,066-003A-033,LARRAYA,4025,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439EKE
-58.4697953203315,-34.6714746576113,066-044-029,ALBARINO,3675,GA,GARAGE,1,,VILLA LUGANO,8.0,,
-58.4695661163021,-34.6703907468508,066-053-038A,CORVALAN,3529,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439EWW
-58.4729657472972,-34.6759921536351,080-119-024,SAYOS,5505,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439CAQ
-58.4746532089072,-34.6786990141583,080-099-011,"LEGUIZAMON, MARTINIANO",4330,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439FSF
-58.4767551250938,-34.6817902988108,080-061-032F,"DE LA TORRE, LISANDRO",4429,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439GFC
-58.4765815011239,-34.6819233279158,080-061-032G,"DE LA TORRE, LISANDRO",4459,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439GFC
-58.4801328821884,-34.6742792990223,080-105-017,ZELARRAYAN,5751,GA,CERRADO,1,,VILLA LUGANO,8.0,1439,C1439AGY
-58.4803430130974,-34.6760793660676,080-095-019A,"RUCCI, JOSE IGNACIO",3950,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439FVR
-58.4753927995832,-34.6749007213257,080-121-021B,SOMELLERA,5559,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439AAO
-58.4858043891441,-34.6743611340356,078-091-024A,"DE LA TORRE, LISANDRO",3687,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439GEM
-58.4871397151751,-34.6706358297188,078-116-009A,"RUCCI, JOSE IGNACIO",3330,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439FVF
-58.487536439862,-34.6685889849559,078-128A-004,ECHEANDIA,5830,GA,GARAGE,2,,VILLA LUGANO,8.0,1439,C1439BKD
-58.4851817732994,-34.6693481234936,078-138-006A,LOGRONO,5650,GA,GARAGE,2,,VILLA LUGANO,8.0,,
-58.4893645969355,-34.6642524378456,078-154-008E,"PERON, EVA AV.",5968,GA,GARAGE,2,,VILLA LUGANO,8.0,1439,C1439BSX
-58.4958827791169,-34.6730987768147,078-059-000A,GUAMINI,3302,GA,GARAGE,1,,VILLA LUGANO,8.0,1439,C1439GZD
-58.3684920317846,-34.6167028688072,002-067-004A,PASEO COLON AV.,790,GA,GARAGE,1,,SAN TELMO,1.0,1063,C1063ACU
-58.3733536491739,-34.6162716899471,002-028-029,BOLIVAR,721,GA,GARAGE,1,,SAN TELMO,1.0,1066,C1066AAO
-58.3763329651023,-34.6167413613432,002-010-029,CHACABUCO,737,GA,GARAGE,2,,SAN TELMO,1.0,1069,C1069AAO
-58.3741619822453,-34.6165507300815,002-028-013,PERU,742,GA,GARAGE,1,,SAN TELMO,1.0,1068,C1068AAF
-58.3734851902378,-34.6164324861166,002-028-028,BOLIVAR,731,GA,GARAGE,1,,SAN TELMO,1.0,1066,C1066AAO
-58.3769869751135,-34.6170353096284,002-010-013A,PIEDRAS,774,GA,GARAGE,1,,SAN TELMO,1.0,1070,C1070AAP
-58.3739393374205,-34.6167114613759,002-028-015A,PERU,752,GA,GARAGE,1,,SAN TELMO,1.0,1068,C1068AAF
-58.3754510153712,-34.6163623739435,002-019-009,CHILE,662,GA,GARAGE,1,,SAN TELMO,1.0,1098,C1098AAN
-58.3700843529542,-34.616458306702,002-055-006,BALCARCE,740,GA,GARAGE,1,,SAN TELMO,1.0,1064,C1064AAP
-58.3710485889835,-34.6170236410127,002-045-017C,INDEPENDENCIA AV.,365,GA,GARAGE,1,,SAN TELMO,1.0,1099,C1099AAD
-58.3737973279568,-34.6213573708437,004-021-014,PERU,1150,GA,GARAGE,1,,SAN TELMO,1.0,1068,C1068AAN
-58.3732985613249,-34.6199054265629,004-022-003A,"CALVO, CARLOS",524,GA,GARAGE,2,,SAN TELMO,1.0,1102,C1102AAL
-58.3679088101339,-34.6203663555633,004-050-006C,HUMBERTO 1,183,GA,GARAGE,1,,SAN TELMO,1.0,1103,C1103ACC
-58.368853317943,-34.6211424838076,004-040-014,PASEO COLON AV.,1161,GA,GARAGE,1,,SAN TELMO,1.0,1063,C1063ACL
-58.3763761755545,-34.6199695689743,004-010-005A,"CALVO, CARLOS",744,GA,GARAGE,1,,SAN TELMO,1.0,1102,C1102AAP
-58.3749556863931,-34.6216479987368,004-015-028C,SAN JUAN AV.,635,GA,GARAGE,1,SAN JUAN TENNIS CLUB,SAN TELMO,1.0,1147,C1147AAE
-58.3749556863931,-34.6216479987368,004-015-028C,SAN JUAN AV.,625,GA,GARAGE,1,SAN JUAN TENNIS CLUB,SAN TELMO,1.0,1147,C1147AAE
-58.3736841138819,-34.6227096363712,004-020-020,PERU,1225,GA,GARAGE,1,,SAN TELMO,1.0,1141,C1141ACA
-58.3770699268166,-34.6183386145769,004-012-018A,PIEDRAS,874,GA,GARAGE,1,,SAN TELMO,1.0,1070,C1070AAR
-58.376244231873,-34.6183273202043,004-012-030,CHACABUCO,877,GA,GARAGE,1,,SAN TELMO,1.0,1069,C1069AAQ
-58.3760933134898,-34.6179133680288,004-012-034,CHACABUCO,847,GA,GARAGE,1,,SAN TELMO,1.0,1069,C1069AAQ
-58.3703980336858,-34.6182020229073,004-036-018B,BALCARCE,879,GA,GARAGE,1,,SAN TELMO,1.0,1064,C1064AAQ
-58.3703670516724,-34.6174082694031,004-037-002C,INDEPENDENCIA AV.,332,GA,GARAGE,1,,SAN TELMO,1.0,1099,C1099AAQ
-58.3705761679439,-34.6173692572293,004-037-004F,INDEPENDENCIA AV.,346,GA,GARAGE,2,,SAN TELMO,1.0,1099,C1099AAQ
-58.3740894227537,-34.6186298038934,004-023-010A,PERU,908,GA,GARAGE,2,,SAN TELMO,1.0,1068,C1068AAJ
